sale_id,date,product_id,brand,category,quantity,unit_price,discount,revenue_gtq,profit_gtq
S01544,2025-02-08,P019,Soundskins,Accesorios,3,549,0.1,1482.3,642.3
S01545,2025-02-09,P004,Rockford Fosgate,Subwoofer,3,3999,0.1,10797.3,4197.3
S01546,2025-02-09,P010,JBL,Subwoofer,1,1999,0.0,1999.0,899.0
S01547,2025-02-09,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01548,2025-02-09,P019,Soundskins,Accesorios,2,549,0.05,1043.1,483.1
S01549,2025-02-10,P008,Pioneer,Bocinas,1,699,0.1,629.1,279.1
S01550,2025-02-10,P011,JBL,Bocinas,1,999,0.1,899.1,399.1
S01551,2025-02-11,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01552,2025-02-11,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01553,2025-02-11,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01554,2025-02-11,P013,Cerwin Vega,Subwoofer,1,1799,0.1,1619.1,669.1
S01555,2025-02-11,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01556,2025-02-11,P020,Soundskins,Accesorios,1,699,0.1,629.1,279.1
S01557,2025-02-12,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01558,2025-02-12,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01559,2025-02-12,P018,Stinger,Accesorios,1,249,0.05,236.55,116.55
S01560,2025-02-13,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01561,2025-02-14,P008,Pioneer,Bocinas,2,699,0.05,1328.1,628.1
S01562,2025-02-14,P011,JBL,Bocinas,2,999,0.1,1798.2,798.2
S01563,2025-02-15,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01564,2025-02-15,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01565,2025-02-15,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01566,2025-02-15,P015,KBT Electronics,Head Unit,3,2199,0.0,6597.0,2997.0
S01567,2025-02-16,P013,Cerwin Vega,Subwoofer,1,1799,0.1,1619.1,669.1
S01568,2025-02-16,P014,Cerwin Vega,Bocinas,2,849,0.05,1613.1,773.1
S01569,2025-02-16,P015,KBT Electronics,Head Unit,2,2199,0.0,4398.0,1998.0
S01570,2025-02-16,P016,KBT Electronics,Amplificador,3,1799,0.0,5397.0,2547.0
S01571,2025-02-16,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01572,2025-02-17,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S01573,2025-02-17,P005,Rockford Fosgate,Amplificador,3,2899,0.1,7827.3,3027.3
S01574,2025-02-17,P015,KBT Electronics,Head Unit,2,2199,0.05,4178.1,1778.1
S01575,2025-02-18,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01576,2025-02-18,P014,Cerwin Vega,Bocinas,1,849,0.05,806.55,386.55
S01577,2025-02-19,P001,Memphis Audio,Subwoofer,1,2199,0.0,2199.0,999.0
S01578,2025-02-19,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01579,2025-02-20,P010,JBL,Subwoofer,1,1999,0.05,1899.05,799.05
S01580,2025-02-20,P019,Soundskins,Accesorios,2,549,0.05,1043.1,483.1
S01581,2025-02-20,P020,Soundskins,Accesorios,3,699,0.05,1992.15,942.15
S01582,2025-02-21,P001,Memphis Audio,Subwoofer,3,2199,0.05,6267.15,2667.15
S01583,2025-02-22,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S01584,2025-02-22,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01585,2025-02-22,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01586,2025-02-22,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01587,2025-02-22,P011,JBL,Bocinas,2,999,0.1,1798.2,798.2
S01588,2025-02-23,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01589,2025-02-23,P012,JBL,Amplificador,3,2399,0.1,6477.3,2577.3
S01590,2025-02-24,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01591,2025-02-24,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01592,2025-02-24,P007,Pioneer,Head Unit,1,4999,0.0,4999.0,2199.0
S01593,2025-02-24,P008,Pioneer,Bocinas,2,699,0.05,1328.1,628.1
S01594,2025-02-25,P014,Cerwin Vega,Bocinas,2,849,0.05,1613.1,773.1
S01595,2025-02-26,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01596,2025-02-26,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01597,2025-02-27,P010,JBL,Subwoofer,1,1999,0.1,1799.1,699.1
S01598,2025-02-27,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01599,2025-02-28,P013,Cerwin Vega,Subwoofer,3,1799,0.05,5127.15,2277.15
S01600,2025-02-28,P016,KBT Electronics,Amplificador,1,1799,0.1,1619.1,669.1
S01601,2025-02-28,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01602,2025-02-28,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01603,2025-03-01,P007,Pioneer,Head Unit,2,4999,0.1,8998.2,3398.2
S01604,2025-03-01,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01605,2025-03-01,P010,JBL,Subwoofer,1,1999,0.0,1999.0,899.0
S01606,2025-03-01,P017,Stinger,Accesorios,2,349,0.05,663.1,303.1
S01607,2025-03-01,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01608,2025-03-02,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01609,2025-03-03,P003,Memphis Audio,Amplificador,3,4499,0.05,12822.15,5622.15
S01610,2025-03-03,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01611,2025-03-04,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01612,2025-03-04,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01613,2025-03-05,P009,Pioneer,Subwoofer,1,1699,0.1,1529.1,629.1
S01614,2025-03-05,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01615,2025-03-05,P013,Cerwin Vega,Subwoofer,3,1799,0.0,5397.0,2547.0
S01616,2025-03-05,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01617,2025-03-05,P019,Soundskins,Accesorios,2,549,0.0,1098.0,538.0
S01618,2025-03-06,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01619,2025-03-06,P009,Pioneer,Subwoofer,1,1699,0.0,1699.0,799.0
S01620,2025-03-06,P015,KBT Electronics,Head Unit,1,2199,0.0,2199.0,999.0
S01621,2025-03-06,P016,KBT Electronics,Amplificador,3,1799,0.05,5127.15,2277.15
S01622,2025-03-07,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01623,2025-03-07,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01624,2025-03-07,P010,JBL,Subwoofer,2,1999,0.1,3598.2,1398.2
S01625,2025-03-07,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01626,2025-03-07,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01627,2025-03-08,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01628,2025-03-08,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01629,2025-03-08,P009,Pioneer,Subwoofer,3,1699,0.1,4587.3,1887.3
S01630,2025-03-08,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01631,2025-03-08,P016,KBT Electronics,Amplificador,1,1799,0.1,1619.1,669.1
S01632,2025-03-08,P019,Soundskins,Accesorios,3,549,0.05,1564.65,724.65
S01633,2025-03-09,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01634,2025-03-09,P003,Memphis Audio,Amplificador,2,4499,0.1,8098.2,3298.2
S01635,2025-03-09,P014,Cerwin Vega,Bocinas,2,849,0.1,1528.2,688.2
S01636,2025-03-10,P001,Memphis Audio,Subwoofer,2,2199,0.05,4178.1,1778.1
S01637,2025-03-10,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01638,2025-03-10,P016,KBT Electronics,Amplificador,3,1799,0.05,5127.15,2277.15
S01639,2025-03-10,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01640,2025-03-11,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01641,2025-03-11,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01642,2025-03-11,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01643,2025-03-12,P003,Memphis Audio,Amplificador,2,4499,0.0,8998.0,4198.0
S01644,2025-03-12,P011,JBL,Bocinas,3,999,0.05,2847.15,1347.15
S01645,2025-03-12,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01646,2025-03-13,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01647,2025-03-13,P007,Pioneer,Head Unit,1,4999,0.0,4999.0,2199.0
S01648,2025-03-14,P011,JBL,Bocinas,2,999,0.1,1798.2,798.2
S01649,2025-03-14,P013,Cerwin Vega,Subwoofer,3,1799,0.1,4857.3,2007.3
S01650,2025-03-14,P018,Stinger,Accesorios,3,249,0.1,672.3,312.3
S01651,2025-03-14,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01652,2025-03-15,P002,Memphis Audio,Amplificador,2,3299,0.1,5938.2,2338.2
S01653,2025-03-15,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01654,2025-03-15,P010,JBL,Subwoofer,1,1999,0.1,1799.1,699.1
S01655,2025-03-15,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01656,2025-03-16,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01657,2025-03-16,P009,Pioneer,Subwoofer,1,1699,0.05,1614.05,714.05
S01658,2025-03-16,P014,Cerwin Vega,Bocinas,1,849,0.05,806.55,386.55
S01659,2025-03-16,P018,Stinger,Accesorios,1,249,0.1,224.1,104.1
S01660,2025-03-16,P019,Soundskins,Accesorios,3,549,0.1,1482.3,642.3
S01661,2025-03-17,P001,Memphis Audio,Subwoofer,3,2199,0.05,6267.15,2667.15
S01662,2025-03-17,P007,Pioneer,Head Unit,2,4999,0.0,9998.0,4398.0
S01663,2025-03-17,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01664,2025-03-18,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01665,2025-03-18,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01666,2025-03-19,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01667,2025-03-19,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01668,2025-03-20,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01669,2025-03-21,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01670,2025-03-21,P016,KBT Electronics,Amplificador,1,1799,0.1,1619.1,669.1
S01671,2025-03-22,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01672,2025-03-22,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01673,2025-03-22,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01674,2025-03-23,P001,Memphis Audio,Subwoofer,1,2199,0.0,2199.0,999.0
S01675,2025-03-23,P005,Rockford Fosgate,Amplificador,3,2899,0.1,7827.3,3027.3
S01676,2025-03-23,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01677,2025-03-23,P016,KBT Electronics,Amplificador,1,1799,0.05,1709.05,759.05
S01678,2025-03-23,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01679,2025-03-24,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01680,2025-03-24,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01681,2025-03-24,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01682,2025-03-24,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01683,2025-03-24,P015,KBT Electronics,Head Unit,2,2199,0.0,4398.0,1998.0
S01684,2025-03-24,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01685,2025-03-25,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01686,2025-03-26,P003,Memphis Audio,Amplificador,1,4499,0.05,4274.05,1874.05
S01687,2025-03-26,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S01688,2025-03-26,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01689,2025-03-26,P019,Soundskins,Accesorios,2,549,0.1,988.2,428.2
S01690,2025-03-27,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01691,2025-03-28,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01692,2025-03-28,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01693,2025-03-28,P020,Soundskins,Accesorios,1,699,0.1,629.1,279.1
S01694,2025-03-29,P003,Memphis Audio,Amplificador,1,4499,0.0,4499.0,2099.0
S01695,2025-03-29,P009,Pioneer,Subwoofer,3,1699,0.05,4842.15,2142.15
S01696,2025-03-29,P016,KBT Electronics,Amplificador,3,1799,0.0,5397.0,2547.0
S01697,2025-03-29,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01698,2025-03-30,P004,Rockford Fosgate,Subwoofer,1,3999,0.1,3599.1,1399.1
S01699,2025-03-30,P006,Rockford Fosgate,Subwoofer,1,2599,0.05,2469.05,1069.05
S01700,2025-03-30,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01701,2025-03-30,P018,Stinger,Accesorios,2,249,0.05,473.1,233.1
S01702,2025-03-30,P019,Soundskins,Accesorios,2,549,0.0,1098.0,538.0
S01703,2025-03-30,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01704,2025-03-31,P003,Memphis Audio,Amplificador,1,4499,0.05,4274.05,1874.05
S01705,2025-03-31,P008,Pioneer,Bocinas,3,699,0.0,2097.0,1047.0
S01706,2025-03-31,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01707,2025-03-31,P016,KBT Electronics,Amplificador,1,1799,0.1,1619.1,669.1
S01708,2025-03-31,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01709,2025-04-01,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01710,2025-04-01,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S01711,2025-04-01,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01712,2025-04-02,P001,Memphis Audio,Subwoofer,2,2199,0.05,4178.1,1778.1
S01713,2025-04-02,P017,Stinger,Accesorios,3,349,0.1,942.3,402.3
S01714,2025-04-02,P019,Soundskins,Accesorios,1,549,0.1,494.1,214.1
S01715,2025-04-03,P001,Memphis Audio,Subwoofer,2,2199,0.0,4398.0,1998.0
S01716,2025-04-03,P004,Rockford Fosgate,Subwoofer,2,3999,0.0,7998.0,3598.0
S01717,2025-04-03,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01718,2025-04-03,P017,Stinger,Accesorios,2,349,0.1,628.2,268.2
S01719,2025-04-03,P019,Soundskins,Accesorios,1,549,0.1,494.1,214.1
S01720,2025-04-04,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01721,2025-04-04,P009,Pioneer,Subwoofer,3,1699,0.0,5097.0,2397.0
S01722,2025-04-04,P013,Cerwin Vega,Subwoofer,2,1799,0.05,3418.1,1518.1
S01723,2025-04-05,P003,Memphis Audio,Amplificador,3,4499,0.05,12822.15,5622.15
S01724,2025-04-05,P005,Rockford Fosgate,Amplificador,2,2899,0.0,5798.0,2598.0
S01725,2025-04-05,P006,Rockford Fosgate,Subwoofer,1,2599,0.0,2599.0,1199.0
S01726,2025-04-05,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01727,2025-04-05,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01728,2025-04-05,P014,Cerwin Vega,Bocinas,1,849,0.0,849.0,429.0
S01729,2025-04-05,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01730,2025-04-05,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01731,2025-04-06,P005,Rockford Fosgate,Amplificador,1,2899,0.0,2899.0,1299.0
S01732,2025-04-06,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01733,2025-04-06,P008,Pioneer,Bocinas,2,699,0.0,1398.0,698.0
S01734,2025-04-06,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01735,2025-04-06,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01736,2025-04-06,P015,KBT Electronics,Head Unit,2,2199,0.05,4178.1,1778.1
S01737,2025-04-06,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01738,2025-04-07,P003,Memphis Audio,Amplificador,3,4499,0.1,12147.3,4947.3
S01739,2025-04-07,P012,JBL,Amplificador,1,2399,0.0,2399.0,1099.0
S01740,2025-04-08,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01741,2025-04-08,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01742,2025-04-09,P001,Memphis Audio,Subwoofer,2,2199,0.05,4178.1,1778.1
S01743,2025-04-10,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01744,2025-04-10,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01745,2025-04-10,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01746,2025-04-10,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01747,2025-04-10,P019,Soundskins,Accesorios,3,549,0.0,1647.0,807.0
S01748,2025-04-11,P007,Pioneer,Head Unit,3,4999,0.0,14997.0,6597.0
S01749,2025-04-11,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01750,2025-04-12,P001,Memphis Audio,Subwoofer,1,2199,0.05,2089.05,889.05
S01751,2025-04-12,P007,Pioneer,Head Unit,2,4999,0.0,9998.0,4398.0
S01752,2025-04-12,P008,Pioneer,Bocinas,3,699,0.1,1887.3,837.3
S01753,2025-04-12,P010,JBL,Subwoofer,3,1999,0.1,5397.3,2097.3
S01754,2025-04-12,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01755,2025-04-12,P013,Cerwin Vega,Subwoofer,1,1799,0.0,1799.0,849.0
S01756,2025-04-12,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01757,2025-04-12,P019,Soundskins,Accesorios,2,549,0.0,1098.0,538.0
S01758,2025-04-13,P001,Memphis Audio,Subwoofer,3,2199,0.1,5937.3,2337.3
S01759,2025-04-13,P003,Memphis Audio,Amplificador,2,4499,0.0,8998.0,4198.0
S01760,2025-04-13,P006,Rockford Fosgate,Subwoofer,1,2599,0.1,2339.1,939.1
S01761,2025-04-13,P008,Pioneer,Bocinas,3,699,0.1,1887.3,837.3
S01762,2025-04-13,P012,JBL,Amplificador,3,2399,0.1,6477.3,2577.3
S01763,2025-04-13,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01764,2025-04-13,P017,Stinger,Accesorios,2,349,0.0,698.0,338.0
S01765,2025-04-13,P020,Soundskins,Accesorios,3,699,0.05,1992.15,942.15
S01766,2025-04-14,P003,Memphis Audio,Amplificador,3,4499,0.1,12147.3,4947.3
S01767,2025-04-14,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01768,2025-04-14,P020,Soundskins,Accesorios,3,699,0.05,1992.15,942.15
S01769,2025-04-15,P005,Rockford Fosgate,Amplificador,3,2899,0.05,8262.15,3462.15
S01770,2025-04-15,P017,Stinger,Accesorios,1,349,0.0,349.0,169.0
S01771,2025-04-16,P003,Memphis Audio,Amplificador,3,4499,0.05,12822.15,5622.15
S01772,2025-04-16,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01773,2025-04-16,P013,Cerwin Vega,Subwoofer,2,1799,0.0,3598.0,1698.0
S01774,2025-04-16,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01775,2025-04-17,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01776,2025-04-18,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01777,2025-04-19,P004,Rockford Fosgate,Subwoofer,1,3999,0.1,3599.1,1399.1
S01778,2025-04-19,P008,Pioneer,Bocinas,2,699,0.1,1258.2,558.2
S01779,2025-04-19,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01780,2025-04-19,P018,Stinger,Accesorios,1,249,0.0,249.0,129.0
S01781,2025-04-20,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01782,2025-04-20,P010,JBL,Subwoofer,3,1999,0.05,5697.15,2397.15
S01783,2025-04-21,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01784,2025-04-21,P015,KBT Electronics,Head Unit,3,2199,0.05,6267.15,2667.15
S01785,2025-04-21,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01786,2025-04-22,P005,Rockford Fosgate,Amplificador,3,2899,0.05,8262.15,3462.15
S01787,2025-04-22,P012,JBL,Amplificador,2,2399,0.05,4558.1,1958.1
S01788,2025-04-22,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01789,2025-04-22,P015,KBT Electronics,Head Unit,3,2199,0.0,6597.0,2997.0
S01790,2025-04-23,P016,KBT Electronics,Amplificador,3,1799,0.0,5397.0,2547.0
S01791,2025-04-23,P019,Soundskins,Accesorios,1,549,0.1,494.1,214.1
S01792,2025-04-23,P020,Soundskins,Accesorios,2,699,0.0,1398.0,698.0
S01793,2025-04-24,P009,Pioneer,Subwoofer,1,1699,0.0,1699.0,799.0
S01794,2025-04-24,P018,Stinger,Accesorios,2,249,0.0,498.0,258.0
S01795,2025-04-25,P010,JBL,Subwoofer,3,1999,0.0,5997.0,2697.0
S01796,2025-04-25,P012,JBL,Amplificador,2,2399,0.0,4798.0,2198.0
S01797,2025-04-25,P016,KBT Electronics,Amplificador,2,1799,0.0,3598.0,1698.0
S01798,2025-04-25,P017,Stinger,Accesorios,3,349,0.1,942.3,402.3
S01799,2025-04-25,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01800,2025-04-26,P004,Rockford Fosgate,Subwoofer,3,3999,0.0,11997.0,5397.0
S01801,2025-04-26,P010,JBL,Subwoofer,1,1999,0.05,1899.05,799.05
S01802,2025-04-26,P011,JBL,Bocinas,1,999,0.1,899.1,399.1
S01803,2025-04-26,P014,Cerwin Vega,Bocinas,2,849,0.0,1698.0,858.0
S01804,2025-04-26,P015,KBT Electronics,Head Unit,3,2199,0.0,6597.0,2997.0
S01805,2025-04-26,P017,Stinger,Accesorios,1,349,0.05,331.55,151.55
S01806,2025-04-26,P018,Stinger,Accesorios,1,249,0.1,224.1,104.1
S01807,2025-04-27,P005,Rockford Fosgate,Amplificador,3,2899,0.0,8697.0,3897.0
S01808,2025-04-27,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01809,2025-04-27,P018,Stinger,Accesorios,3,249,0.0,747.0,387.0
S01810,2025-04-28,P013,Cerwin Vega,Subwoofer,1,1799,0.05,1709.05,759.05
S01811,2025-04-28,P014,Cerwin Vega,Bocinas,3,849,0.05,2419.65,1159.65
S01812,2025-04-29,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01813,2025-04-29,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01814,2025-04-29,P020,Soundskins,Accesorios,1,699,0.0,699.0,349.0
S01815,2025-04-30,P009,Pioneer,Subwoofer,2,1699,0.0,3398.0,1598.0
S01816,2025-04-30,P011,JBL,Bocinas,2,999,0.0,1998.0,998.0
S01817,2025-05-01,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01818,2025-05-01,P013,Cerwin Vega,Subwoofer,2,1799,0.05,3418.1,1518.1
S01819,2025-05-02,P006,Rockford Fosgate,Subwoofer,2,2599,0.0,5198.0,2398.0
S01820,2025-05-02,P017,Stinger,Accesorios,1,349,0.05,331.55,151.55
S01821,2025-05-03,P003,Memphis Audio,Amplificador,1,4499,0.05,4274.05,1874.05
S01822,2025-05-03,P005,Rockford Fosgate,Amplificador,1,2899,0.05,2754.05,1154.05
S01823,2025-05-03,P006,Rockford Fosgate,Subwoofer,3,2599,0.0,7797.0,3597.0
S01824,2025-05-03,P010,JBL,Subwoofer,3,1999,0.0,5997.0,2697.0
S01825,2025-05-03,P016,KBT Electronics,Amplificador,1,1799,0.0,1799.0,849.0
S01826,2025-05-04,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01827,2025-05-04,P003,Memphis Audio,Amplificador,2,4499,0.1,8098.2,3298.2
S01828,2025-05-04,P004,Rockford Fosgate,Subwoofer,1,3999,0.0,3999.0,1799.0
S01829,2025-05-04,P007,Pioneer,Head Unit,2,4999,0.0,9998.0,4398.0
S01830,2025-05-04,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01831,2025-05-04,P012,JBL,Amplificador,3,2399,0.0,7197.0,3297.0
S01832,2025-05-04,P019,Soundskins,Accesorios,1,549,0.0,549.0,269.0
S01833,2025-05-04,P020,Soundskins,Accesorios,1,699,0.1,629.1,279.1
S01834,2025-05-05,P001,Memphis Audio,Subwoofer,2,2199,0.1,3958.2,1558.2
S01835,2025-05-05,P002,Memphis Audio,Amplificador,1,3299,0.0,3299.0,1499.0
S01836,2025-05-05,P004,Rockford Fosgate,Subwoofer,3,3999,0.05,11397.15,4797.15
S01837,2025-05-05,P017,Stinger,Accesorios,3,349,0.0,1047.0,507.0
S01838,2025-05-06,P008,Pioneer,Bocinas,2,699,0.1,1258.2,558.2
S01839,2025-05-06,P011,JBL,Bocinas,3,999,0.0,2997.0,1497.0
S01840,2025-05-07,P001,Memphis Audio,Subwoofer,3,2199,0.0,6597.0,2997.0
S01841,2025-05-08,P009,Pioneer,Subwoofer,1,1699,0.05,1614.05,714.05
S01842,2025-05-08,P018,Stinger,Accesorios,2,249,0.05,473.1,233.1
S01843,2025-05-09,P007,Pioneer,Head Unit,1,4999,0.0,4999.0,2199.0
S01844,2025-05-09,P008,Pioneer,Bocinas,1,699,0.0,699.0,349.0
S01845,2025-05-09,P010,JBL,Subwoofer,2,1999,0.0,3998.0,1798.0
S01846,2025-05-09,P014,Cerwin Vega,Bocinas,3,849,0.0,2547.0,1287.0
S01847,2025-05-09,P020,Soundskins,Accesorios,3,699,0.0,2097.0,1047.0
S01848,2025-05-10,P002,Memphis Audio,Amplificador,2,3299,0.0,6598.0,2998.0
S01849,2025-05-10,P005,Rockford Fosgate,Amplificador,3,2899,0.05,8262.15,3462.15
S01850,2025-05-10,P010,JBL,Subwoofer,1,1999,0.05,1899.05,799.05
S01851,2025-05-10,P011,JBL,Bocinas,1,999,0.0,999.0,499.0
S01852,2025-05-11,P002,Memphis Audio,Amplificador,2,3299,0.1,5938.2,2338.2
